Group,Category,X,Y,AverageSize,AverageDeviation,PlaneSize
4,mutant_n,-0.945,-14.8,28.36303125,3.709,1274.1806
4,mutant_n,-1.14,-7.96,28.36303125,3.709,1274.1806
4,mutant_n,-8.96,-11.2,28.36303125,3.709,1274.1806
5,mutant_n,13,8.53,26.15487858,6.465,1280.60975
5,mutant_n,19.2,6.67,26.15487858,6.465,1280.60975
5,mutant_n,16.3,1.16,26.15487858,6.465,1280.60975
5,mutant_n,18.8,-8.8,26.15487858,6.465,1280.60975
5,mutant_n,10.2,-6.48,26.15487858,6.465,1280.60975
5,mutant_n,13.5,-14.4,26.15487858,6.465,1280.60975
5,mutant_n,7.8,-18.6,26.15487858,6.465,1280.60975
5,mutant_n,3.34,-13.5,26.15487858,6.465,1280.60975
5,mutant_n,-4.8,-16.5,26.15487858,6.465,1280.60975
5,mutant_n,-10.4,-11.7,26.15487858,6.465,1280.60975
5,mutant_n,-14.8,-8.78,26.15487858,6.465,1280.60975
5,mutant_n,-17.4,-2.92,26.15487858,6.465,1280.60975
5,mutant_n,-2.79,-3.7,26.15487858,6.465,1280.60975
5,mutant_n,-6.98,4.02,26.15487858,6.465,1280.60975
6,mutant_n,0.158,16.1,31.52433092,6.57,1330.6221
6,mutant_n,4.75,12.4,31.52433092,6.57,1330.6221
6,mutant_n,2.24,7.14,31.52433092,6.57,1330.6221
6,mutant_n,14.6,9.38,31.52433092,6.57,1330.6221
6,mutant_n,18.9,2.57,31.52433092,6.57,1330.6221
6,mutant_n,5.56,-0.452,31.52433092,6.57,1330.6221
6,mutant_n,17.3,-7.86,31.52433092,6.57,1330.6221
6,mutant_n,8.03,-17.3,31.52433092,6.57,1330.6221
6,mutant_n,-4.28,-16.4,31.52433092,6.57,1330.6221
6,mutant_n,-8.07,-7.81,31.52433092,6.57,1330.6221
6,mutant_n,-14.6,-12.3,31.52433092,6.57,1330.6221
6,mutant_n,-20,-7.29,31.52433092,6.57,1330.6221
6,mutant_n,-20.7,-1.67,31.52433092,6.57,1330.6221
9,mutant_n,-12.5,20.9,32.16846267,7.246,1704.1722
9,mutant_n,-16.2,10.9,32.16846267,7.246,1704.1722
9,mutant_n,-18.8,5.36,32.16846267,7.246,1704.1722
9,mutant_n,-17.1,-4.09,32.16846267,7.246,1704.1722
9,mutant_n,-10,-9.29,32.16846267,7.246,1704.1722
9,mutant_n,-1.84,-14.4,32.16846267,7.246,1704.1722
9,mutant_n,6.24,-14.9,32.16846267,7.246,1704.1722
9,mutant_n,13.4,-14.5,32.16846267,7.246,1704.1722
9,mutant_n,17.4,-8.72,32.16846267,7.246,1704.1722
9,mutant_n,21.1,1.5,32.16846267,7.246,1704.1722
9,mutant_n,19.5,10.8,32.16846267,7.246,1704.1722
9,mutant_n,15.9,17.2,32.16846267,7.246,1704.1722
9,mutant_n,5.29,22,32.16846267,7.246,1704.1722
10,mutant_n,-2.5,17.6,28.52139192,1.995,1373.63225
10,mutant_n,-3.14,5.41,28.52139192,1.995,1373.63225
10,mutant_n,-6.39,11,28.52139192,1.995,1373.63225
10,mutant_n,-12,15.5,28.52139192,1.995,1373.63225
10,mutant_n,-18.8,9.43,28.52139192,1.995,1373.63225
10,mutant_n,-20,-0.157,28.52139192,1.995,1373.63225
10,mutant_n,-14.3,-0.409,28.52139192,1.995,1373.63225
10,mutant_n,-18.9,-9.97,28.52139192,1.995,1373.63225
10,mutant_n,-9.2,-16.5,28.52139192,1.995,1373.63225
10,mutant_n,-4,-11.4,28.52139192,1.995,1373.63225
10,mutant_n,-5.94,-5.49,28.52139192,1.995,1373.63225
10,mutant_n,7.1,-15,28.52139192,1.995,1373.63225
10,mutant_n,9.45,-9.15,28.52139192,1.995,1373.63225
10,mutant_n,4.51,0.714,28.52139192,1.995,1373.63225
10,mutant_n,5.73,15.4,28.52139192,1.995,1373.63225
10,mutant_n,15.5,9.41,28.52139192,1.995,1373.63225
10,mutant_n,17.3,3.94,28.52139192,1.995,1373.63225
10,mutant_n,19.5,-1.56,28.52139192,1.995,1373.63225
10,mutant_n,19.3,-7.17,28.52139192,1.995,1373.63225
11,mutant_n,-4.01,14.2,32.77732175,6.131,1163.89595
11,mutant_n,-10.3,10.7,32.77732175,6.131,1163.89595
11,mutant_n,-15,5.13,32.77732175,6.131,1163.89595
11,mutant_n,-10.1,3.71,32.77732175,6.131,1163.89595
11,mutant_n,-13.5,-7.83,32.77732175,6.131,1163.89595
11,mutant_n,-5.75,-6.66,32.77732175,6.131,1163.89595
11,mutant_n,-4.61,-14.6,32.77732175,6.131,1163.89595
11,mutant_n,4.91,-4.74,32.77732175,6.131,1163.89595
11,mutant_n,6.77,-11.6,32.77732175,6.131,1163.89595
11,mutant_n,6.77,-16,32.77732175,6.131,1163.89595
11,mutant_n,15.3,-11.4,32.77732175,6.131,1163.89595
11,mutant_n,17.6,-6.83,32.77732175,6.131,1163.89595
11,mutant_n,18.6,1.62,32.77732175,6.131,1163.89595
11,mutant_n,11.6,10.5,32.77732175,6.131,1163.89595
11,mutant_n,4.48,12.6,32.77732175,6.131,1163.89595
